ALIL	GNRA	7.6
ALIL	k-turn-1	9.4
ALIL	GNRA	7.1
ALIL	GNRA	7.4
ALIL	Terminator2	11.4
ALIL	T-loop	9.9
ALIL	UNCG	9.6
ALIL	GNRA	7.9
ALIL	GNRA	7.6
ALIL	GNRA	7.6
ALIL	k-turn-1	9.5
ALIL	UNCG	8.8
ALIL	k-turn-1	10.4
ALIL	UNCG	8.4
ALIL	GNRA	8.6
ALIL	GNRA	7.1
ALIL	UMAC	12.7
ALIL	U-turn	13.1
Alpha_RBS	T-loop	9.9
Alpha_RBS	UNCG	8.6
alpha_tmRNA	HuR_binding	12.3
alpha_tmRNA	Terminator2	10.1
alpha_tmRNA	T-loop	9.2
alpha_tmRNA	Terminator1	10.3
alpha_tmRNA	GNRA	9.6
alpha_tmRNA	GNRA	9.1
alpha_tmRNA	UNCG	10.9
alpha_tmRNA	GNRA	9.3
alpha_tmRNA	U-turn	11.3
alpha_tmRNA	UNCG	13.9
alpha_tmRNA	CsrA_binding	11.9
alpha_tmRNA	GNRA	8.4
alpha_tmRNA	GNRA	7.4
alpha_tmRNA	Domain-V	12.3
alpha_tmRNA	GNRA	7.9
alpha_tmRNA	Domain-V	11.6
alpha_tmRNA	GNRA	8.9
alpha_tmRNA	GNRA	7.7
alpha_tmRNA	UNCG	11.4
alpha_tmRNA	k-turn-1	9.7
alpha_tmRNA	T-loop	10.8
alpha_tmRNA	GNRA	8.8
alpha_tmRNA	GNRA	7.2
AniS	HuR_binding	12.4
Anti-Q_RNA	UNCG	11.8
Anti-Q_RNA	Terminator1	11.0
Antizyme_FSE	UNCG	10.9
Antizyme_FSE	UNCG	9.0
Antizyme_FSE	UNCG	10.2
Antizyme_FSE	U-turn	12.6
Antizyme_FSE	UNCG	9.7
Antizyme_FSE	GNRA	7.3
Antizyme_FSE	k-turn-1	13.3
ApoB_5_CRE	GNRA	12.4
ApoB_5_CRE	k-turn-1	10.9
ApoB_5_CRE	k-turn-1	10.8
ApoB_5_CRE	GNRA	7.7
ApoB_5_CRE	GNRA	12.7
ApoB_5_CRE	T-loop	9.4
ApoB_5_CRE	GNRA	8.5
ApoB_5_CRE	GNRA	12.7
ApoB_5_CRE	C-loop	15.9
ApoB_5_CRE	GNRA	7.9
ApoB_5_CRE	GNRA	7.3
ApoB_5_CRE	U-turn	13.2
ApoB_5_CRE	T-loop	10.3
ApoB_5_CRE	pK-turn	14.1
ApoB_5_CRE	CsrA_binding	11.0
ApoB_5_CRE	GNRA	7.9
ApoB_5_CRE	GNRA	11.0
ApoB_5_CRE	GNRA	9.2
ApoB_5_CRE	k-turn-1	10.3
ApoB_5_CRE	k-turn-1	9.4
ApoB_5_CRE	GNRA	10.2
ApoB_5_CRE	GNRA	7.1
ApoB_5_CRE	k-turn-1	15.3
ApoB_5_CRE	CsrA_binding	12.2
ApoB_5_CRE	GNRA	7.6
ApoB_5_CRE	GNRA	7.8
ApoB_5_CRE	UNCG	8.4
ApoB_5_CRE	GNRA	7.4
ApoB_5_CRE	GNRA	7.4
ApoB_5_CRE	UNCG	8.3
ApoB_5_CRE	T-loop	10.9
ApoB_5_CRE	U-turn	11.1
ApoB_5_CRE	UNCG	8.8
ApoB_5_CRE	GNRA	9.1
ApoB_5_CRE	k-turn-1	12.3
ApoB_5_CRE	GNRA	9.7
ApoB_5_CRE	UNCG	11.9
ApoB_5_CRE	GNRA	9.0
ApoB_5_CRE	GNRA	8.8
Archaea_SRP	GNRA	7.1
Archaea_SRP	UNCG	9.6
Archaea_SRP	U-turn	10.8
Archaea_SRP	T-loop	10.0
Archaea_SRP	GNRA	8.9
Archaea_SRP	GNRA	7.6
Archaea_SRP	k-turn-1	9.3
Archaea_SRP	GNRA	11.0
Archaea_SRP	UNCG	9.2
Archaea_SRP	k-turn-1	11.2
Archaea_SRP	GNRA	7.2
Archaea_SRP	VTS1_binding	16.9
Archaea_SRP	k-turn-1	9.3
Archaea_SRP	UNCG	8.9
Archaea_SRP	GNRA	8.0
Archaea_SRP	k-turn-1	12.1
Archaea_SRP	T-loop	10.0
Archaea_SRP	U-turn	10.3
Archaea_SRP	U-turn	12.1
Archaea_SRP	k-turn-1	12.2
Archaea_SRP	T-loop	10.2
Archaea_SRP	GNRA	7.3
Archaea_SRP	GNRA	7.3
Archaea_SRP	GNRA	12.4
Archaea_SRP	GNRA	9.7
Archaea_SRP	T-loop	9.3
Archaea_SRP	k-turn-1	10.3
Archaea_SRP	UNCG	15.2
Archaea_SRP	GNRA	11.3
Archaea_SRP	U-turn	11.3
Archaea_SRP	GNRA	7.8
Archaea_SRP	T-loop	10.1
Archaea_SRP	UNCG	9.4
Archaea_SRP	GNRA	9.0
Archaea_SRP	GNRA	7.5
Archaea_SRP	k-turn-1	9.4
Archaea_SRP	GNRA	8.6
Archaea_SRP	GNRA	7.4
Archaea_SRP	k-turn-1	11.6
Archaea_SRP	GNRA	7.6
Archaea_SRP	CsrA_binding	13.6
Archaea_SRP	GNRA	8.6
Archaea_SRP	GNRA	8.6
Archaea_SRP	GNRA	7.9
Archaea_SRP	CsrA_binding	11.6
Archaea_SRP	T-loop	12.4
Archaea_SRP	UNCG	11.5
Archaea_SRP	U-turn	10.2
Archaea_SRP	GNRA	7.4
Archaea_SRP	GNRA	7.4
Archaea_SRP	k-turn-1	9.6
Archaea_SRP	GNRA	7.2
Archaea_SRP	k-turn-1	13.0
Archaea_SRP	GNRA	8.2
Archaea_SRP	GNRA	7.7
Archaea_SRP	T-loop	10.0
Archaea_SRP	GNRA	8.0
Archaea_SRP	k-turn-1	11.2
ArcZ	GNRA	9.2
ArcZ	k-turn-1	9.7
ArcZ	T-loop	12.1
Arthropod_7SK	vapC_target	15.3
Arthropod_7SK	Domain-V	11.1
Arthropod_7SK	GNRA	8.1
Arthropod_7SK	k-turn-1	9.6
Arthropod_7SK	k-turn-1	9.5
Arthropod_7SK	RBS_E_coli	14.3
Arthropod_7SK	GNRA	7.2
Arthropod_7SK	UNCG	9.5
Arthropod_7SK	UNCG	9.7
Arthropod_7SK	HuR_binding	12.5
AS1726	GNRA	9.1
AS1726	T-loop	9.7
AS1726	U-turn	10.7
AS1726	UNCG	9.3
AS1890	GNRA	7.0
AS1890	GNRA	8.6
ASdes	GNRA	11.5
ASdes	UNCG	9.0
ASdes	GNRA	7.1
ASdes	k-turn-1	10.2
ASdes	GNRA	8.7
ASdes	U-turn	11.4
ASdes	GNRA	9.7
ASdes	GNRA	7.7
ASdes	k-turn-1	12.1
asd	GNRA	9.4
asd	GNRA	7.1
asd	HuR_binding	13.2
asd	U-turn	10.1
asd	GNRA	7.9
ASpks	vapC_target	13.7
ASpks	U-turn	12.8
ASpks	GNRA	7.9
ASpks	GNRA	7.2
ASpks	Domain-V	10.8
ASpks	UNCG	8.7
ASpks	GNRA	7.1
ASpks	Domain-V	10.9
ASpks	UNCG	9.8
ASpks	UNCG	8.5
ASpks	GNRA	9.7
ASpks	GNRA	7.0
ASpks	GNRA	8.3
ASpks	GNRA	7.1
ASpks	UNCG	10.6
ASpks	T-loop	9.7
ASpks	GNRA	7.2
ASpks	GNRA	9.8
astro_FSE	UMAC	12.6
astro_FSE	T-loop	12.0
asX1	GNRA	10.6
asX1	UNCG	8.1
asX1	U-turn	10.2
asX1	GNRA	9.1
asX1	GNRA	9.1
asX1	GNRA	13.9
asX1	k-turn-1	9.2
asX1	GNRA	7.6
asX1	C-loop	19.4
asX1	GNRA	10.1
asX1	GNRA	8.4
asX1	GNRA	15.0
asX1	UNCG	8.8
asX1	k-turn-1	10.2
asX1	GNRA	9.1
asX1	GNRA	7.3
asX1	GNRA	12.6
asX1	GNRA	7.3
asX1	GNRA	9.7
asX1	GNRA	10.0
asX1	k-turn-1	9.3
asX1	GNRA	8.4
asX1	GNRA	7.0
asX1	U-turn	11.0
asX1	GNRA	9.8
asX1	GNRA	8.1
asX1	T-loop	9.9
asX2	GNRA	10.2
asX2	GNRA	9.2
asX2	GNRA	9.9
asX2	k-turn-1	10.7
asX3	GNRA	7.4
asX3	CsrA_binding	11.0
asX3	T-loop	10.5
asX3	k-turn-1	9.3
asX3	pK-turn	14.6
asX3	k-turn-1	10.1
asX3	GNRA	11.1
asX3	GNRA	8.2
asX3	Domain-V	10.4
asX3	GNRA	8.2
asX3	k-turn-1	10.8
asX3	k-turn-1	9.2
asX3	UNCG	8.2
asX3	UNCG	8.5
asX4	k-turn-1	11.0
asX4	Domain-V	10.2
asX4	T-loop	9.8
asX4	T-loop	9.5
asX4	GNRA	9.1
asX4	GNRA	11.3
asX4	UNCG	10.6
asX4	k-turn-1	9.3
asX4	GNRA	7.1
asX4	GNRA	7.7
asX4	GNRA	13.1
asX4	CsrA_binding	11.9
asX4	UNCG	9.5
asX4	GNRA	9.2
asX4	k-turn-1	14.2
asX4	GNRA	11.0
asX4	vapC_target	14.6
asX4	UNCG	12.2
asX4	GNRA	7.4
asX4	U-turn	11.0
asX4	UNCG	11.6
asX4	k-turn-1	9.0
asX4	GNRA	8.1
asX4	GNRA	10.0
asX4	UNCG	10.1
asX4	k-turn-1	12.3
asX4	GNRA	9.1
asX4	GNRA	7.0
asX4	GNRA	7.2
asX4	VTS1_binding	13.1
asX4	GNRA	8.4
asX4	k-turn-1	9.8
asX4	VTS1_binding	14.7
asX4	GNRA	9.0
asX4	GNRA	8.8
asX4	GNRA	7.3
asX4	GNRA	7.7
asX4	GNRA	8.0
asX4	k-turn-1	9.3
asX4	UNCG	8.6
asX4	pK-turn	15.5
asX4	CsrA_binding	11.8
asX4	UNCG	10.3
asX6	k-turn-1	10.2
asX6	GNRA	7.8
asX6	UNCG	11.9
asX6	pK-turn	14.3
atoC	T-loop	10.0
ATPC	Terminator1	12.2
ATPC	GNRA	7.4
ATPC	GNRA	9.5
b55	U-turn	10.7
b55	GNRA	7.2
b55	GNRA	10.7
b55	GNRA	11.9
b55	k-turn-1	9.5
b55	GNRA	11.0
b55	UNCG	8.6
b55	GNRA	10.9
b55	k-turn-1	10.2
b55	T-loop	10.3
b55	GNRA	9.3
b55	k-turn-1	9.1
bablM	T-loop	10.2
bablM	HuR_binding	13.0
Bacillaceae-1	UNCG	8.0
Bacteria_large_SRP	CRC_binding	14.6
Bacteria_large_SRP	GNRA	7.7
Bacteria_large_SRP	GNRA	10.6
Bacteria_large_SRP	k-turn-1	12.9
Bacteria_large_SRP	CsrA_binding	13.0
Bacteria_large_SRP	GNRA	7.4
Bacteria_large_SRP	T-loop	9.7
Bacteria_large_SRP	T-loop	9.3
Bacteria_large_SRP	GNRA	7.0
Bacteria_large_SRP	UNCG	8.3
Bacteria_large_SRP	GNRA	8.5
Bacteria_large_SRP	GNRA	9.7
Bacteria_large_SRP	U-turn	11.7
Bacteria_large_SRP	UNCG	9.7
Bacteria_large_SRP	UNCG	13.3
Bacteria_large_SRP	GNRA	9.0
Bacteria_large_SRP	GNRA	7.6
Bacteria_large_SRP	GNRA	9.0
Bacteria_small_SRP	U-turn	10.4
Bacteria_small_SRP	GNRA	7.5
Bacteria_small_SRP	k-turn-1	9.1
Bacteria_small_SRP	GNRA	9.4
Bacteria_small_SRP	GNRA	8.8
Bacteria_small_SRP	UNCG	8.5
Bacteria_small_SRP	k-turn-1	12.1
Bacteria_small_SRP	pK-turn	14.5
Bacteria_small_SRP	GNRA	13.1
Bacteroidales-1	U-turn	10.6
Bacteroidales-1	UNCG	11.1
Bacteroidales-1	GNRA	9.6
Bacteroidales-1	T-loop	9.3
Bacteroidales-1	T-loop	10.6
Bacteroides-1	T-loop	12.3
Bacteroides-1	GNRA	7.9
Bacteroides-1	Domain-V	11.3
Bacteroides-1	GNRA	12.6
Bacteroid-trp	U-turn	11.2
Bacteroid-trp	GNRA	8.3
Bacteroid-trp	Domain-V	11.5
Bacteroid-trp	CRC_binding	12.5
Bacteroid-trp	GNRA	9.8
Bacteroid-trp	RBS_H_pylori	15.0
BaMV_CRE	k-turn-1	9.3
BaMV_CRE	GNRA	14.3
BaMV_CRE	GNRA	7.8
BaMV_CRE	GNRA	7.1
BaMV_CRE	T-loop	9.8
BaMV_CRE	HuR_binding	12.0
BaMV_CRE	UNCG	9.5
BaMV_CRE	Terminator1	11.3
BaMV_CRE	U-turn	10.7
bantam	UNCG	9.8
BC040587	GNRA	11.2
BC040587	GNRA	9.1
BC040587	T-loop	11.6
BC040587	k-turn-1	9.7
BC040587	GNRA	8.8
BC040587	Terminator2	15.0
BC040587	GNRA	16.0
beta_tmRNA	GNRA	10.1
beta_tmRNA	T-loop	9.3
beta_tmRNA	k-turn-1	11.0
beta_tmRNA	GNRA	9.3
beta_tmRNA	UNCG	8.0
beta_tmRNA	U-turn	15.0
beta_tmRNA	T-loop	11.5
beta_tmRNA	UNCG	9.1
beta_tmRNA	k-turn-1	9.1
beta_tmRNA	GNRA	7.4
beta_tmRNA	GNRA	9.9
beta_tmRNA	GNRA	7.2
beta_tmRNA	k-turn-1	12.3
beta_tmRNA	GNRA	7.9
beta_tmRNA	T-loop	10.5
beta_tmRNA	vapC_target	13.1
beta_tmRNA	pK-turn	16.8
beta_tmRNA	GNRA	10.8
beta_tmRNA	GNRA	10.1
beta_tmRNA	k-turn-1	10.6
beta_tmRNA	GNRA	10.5
beta_tmRNA	k-turn-1	10.3
beta_tmRNA	GNRA	8.2
beta_tmRNA	GNRA	11.2
beta_tmRNA	GNRA	8.6
beta_tmRNA	UMAC	15.3
beta_tmRNA	GNRA	8.4
beta_tmRNA	GNRA	11.7
beta_tmRNA	GNRA	8.2
beta_tmRNA	k-turn-1	9.3
beta_tmRNA	GNRA	8.2
beta_tmRNA	T-loop	10.1
beta_tmRNA	T-loop	9.8
beta_tmRNA	GNRA	7.6
beta_tmRNA	CRC_binding	12.5
beta_tmRNA	GNRA	7.5
bicoid_3	RBS_E_coli	16.4
bicoid_3	CsrA_binding	11.3
bicoid_3	HuR_binding	12.4
bicoid_3	U-turn	11.1
bicoid_3	HuR_binding	15.5
bicoid_3	HuR_binding	12.7
bicoid_3	CRC_binding	16.3
bicoid_3	Terminator1	13.7
bicoid_3	Terminator2	11.5
bicoid_3	GNRA	7.6
bicoid_3	Terminator1	12.0
bicoid_3	Terminator2	11.8
bicoid_3	Terminator2	10.5
bicoid_3	GNRA	7.2
bicoid_3	Terminator1	14.3
bicoid_3	Terminator2	11.7
bicoid_3	Terminator2	10.2
bicoid_3	HuR_binding	13.1
bicoid_3	Terminator2	10.6
bicoid_3	Terminator2	11.4
bicoid_3	U-turn	10.4
BLV_package	Domain-V	12.4
BLV_package	GNRA	9.7
BsrC	GNRA	7.6
BsrF	CsrA_binding	11.3
BsrF	U-turn	14.1
BsrF	GNRA	7.6
BsrF	UNCG	10.1
BsrF	CsrA_binding	11.2
BsrG	GNRA	9.9
BsrG	HuR_binding	12.8
BsrG	UNCG	11.2
BsrG	T-loop	10.3
BsrG	Terminator2	10.1
BsrG	Domain-V	10.9
BsrG	HuR_binding	13.4
BsrG	UNCG	11.6
BsrG	GNRA	11.9
BsrG	Terminator1	10.7
BsrG	GNRA	7.7
BTE	GNRA	8.8
BTE	U-turn	10.4
BTE	T-loop	10.9
BTE	T-loop	11.0
bxd_1	Domain-V	12.3
bxd_1	GNRA	8.3
bxd_1	U-turn	11.0
bxd_1	GNRA	8.1
bxd_2	UNCG	9.2
bxd_2	GNRA	8.6
bxd_2	UNCG	8.5
bxd_2	UNCG	9.9
bxd_2	GNRA	7.0
bxd_3	GNRA	9.6
bxd_3	U-turn	11.1
bxd_3	GNRA	9.2
bxd_4	CRC_binding	13.4
bxd_4	GNRA	7.6
bxd_4	CRC_binding	14.3
bxd_4	GNRA	7.6
bxd_4	CRC_binding	13.2
bxd_4	CRC_binding	20.2
bxd_4	k-turn-1	9.3
bxd_6	U-turn	11.8
bxd_6	UNCG	9.1
bxd_6	k-turn-1	11.3
bxd_6	Terminator2	10.2
C0299	CRC_binding	12.8
C0299	RBS_B_subtilis	18.1
C0299	RBS_E_coli	18.9
C0299	RBS_H_pylori	15.4
C0299	RBS_E_coli	14.9
C0465	T-loop	11.1
C0719	UNCG	12.1
C0719	U-turn	10.5
C0719	UNCG	8.9
C0719	UNCG	8.2
C0719	UNCG	8.2
C0719	CsrA_binding	12.3
C0719	UNCG	8.1
C0719	UNCG	10.4
C0719	GNRA	7.9
C0719	UNCG	10.6
C0719	UNCG	11.9
C0719	U-turn	10.1
C0719	GNRA	7.6
C4	GNRA	7.4
C4	GNRA	8.2
C4	vapC_target	13.0
CAESAR	GNRA	8.3
CC1840	GNRA	8.1
CC1840	UMAC	13.2
CC1840	k-turn-1	9.5
CC1840	UNCG	9.6
CC1840	GNRA	7.6
CC1840	U-turn	11.1
CC1840	GNRA	13.9
CC1840	Domain-V	20.4
CC1840	UMAC	17.6
CC1840	GNRA	8.2
CC1840	GNRA	7.8
CC1840	GNRA	9.4
CC1840	k-turn-1	9.6
CC2171	U-turn	12.7
CC2171	k-turn-1	10.1
CC2171	GNRA	7.1
CC2171	T-loop	9.7
CC2171	k-turn-1	9.5
CC2171	k-turn-1	10.0
CC2171	T-loop	10.9
CC2171	Domain-V	10.2
CC2171	GNRA	10.4
CC2171	GNRA	8.3
CC2171	GNRA	7.8
CC2171	k-turn-1	9.9
CC2171	GNRA	7.5
CC2171	GNRA	7.2
CC2171	GNRA	7.5
CC2171	k-turn-1	17.1
CC2171	Domain-V	10.4
CC2171	GNRA	9.9
CC2171	UNCG	13.7
CC2171	k-turn-1	15.9
CC2171	GNRA	8.4
CC3510	T-loop	9.3
CC3510	GNRA	9.0
CC3510	C-loop	15.0
CC3510	UNCG	8.3
CC3513	k-turn-1	16.8
CC3513	k-turn-1	12.6
CC3513	GNRA	7.1
CC3513	U-turn	11.2
CC3513	GNRA	8.7
CC3513	GNRA	10.9
CC3513	UNCG	9.0
CC3513	k-turn-1	11.4
CC3513	k-turn-1	10.9
CC3513	k-turn-1	9.6
CC3513	GNRA	7.6
CC3513	GNRA	7.3
CC3513	pK-turn	16.3
CC3513	GNRA	7.4
CC3513	U-turn	10.1
CC3513	GNRA	8.5
CC3552	GNRA	8.2
CC3552	GNRA	7.3
CC3552	k-turn-1	17.4
CC3552	GNRA	7.2
CC3552	GNRA	8.4
CC3552	U-turn	11.5
CC3664	C-loop	16.7
CC3664	GNRA	11.0
CC3664	GNRA	7.4
CC3664	k-turn-1	11.7
CC3664	GNRA	10.1
CC3664	k-turn-1	10.8
c-di-GMP-II	Domain-V	11.4
c-di-GMP-II	GNRA	7.8
c-di-GMP-II	CsrA_binding	15.6
c-di-GMP-II	k-turn-1	14.6
c-di-GMP-II	GNRA	10.7
c-di-GMP-II	GNRA	7.3
c-di-GMP-II	Domain-V	11.9
c-di-GMP-II	GNRA	12.0
c-di-GMP-II	GNRA	10.0
c-di-GMP-II	UNCG	8.1
c-di-GMP-II	Terminator1	12.5
c-di-GMP-II	GNRA	7.8
c-di-GMP-I	U-turn	10.3
c-di-GMP-I	U-turn	11.6
c-di-GMP-I	CsrA_binding	12.0
c-di-GMP-I	k-turn-1	14.8
CDKN2B-AS_2	k-turn-1	17.3
CDKN2B-AS_2	GNRA	9.6
CDKN2B-AS_3	RBS_E_coli	15.8
CDKN2B-AS_3	UNCG	11.4
CDKN2B-AS_3	CRC_binding	15.0
CDKN2B-AS	T-loop	10.5
CDKN2B-AS	U-turn	10.6
CDKN2B-AS	GNRA	8.1
CDKN2B-AS	GNRA	9.4
CDKN2B-AS	UNCG	13.4
CDKN2B-AS	GNRA	7.0
CDKN2B-AS	U-turn	11.8
CDKN2B-AS	GNRA	7.1
CDKN2B-AS	CsrA_binding	13.7
ceN100	GNRA	9.6
ceN100	HuR_binding	14.2
ceN101	U-turn	12.1
ceN101	T-loop	10.9
ceN101	T-loop	11.7
ceN101	Terminator2	17.0
ceN101	UMAC	12.8
ceN101	UNCG	8.5
ceN102	RBS_H_pylori	15.2
ceN102	UNCG	9.7
ceN103	CsrA_binding	11.9
ceN103	GNRA	7.6
ceN103	T-loop	11.7
ceN103	GNRA	7.7
ceN104	Terminator1	10.4
ceN104	Terminator2	14.9
ceN104	UNCG	16.2
ceN104	GNRA	7.6
ceN104	UNCG	8.4
ceN105	Terminator2	11.9
ceN105	HuR_binding	15.7
ceN105	UNCG	8.5
ceN105	UMAC	12.8
ceN105	Terminator2	11.9
ceN106	k-turn-1	10.1
ceN106	GNRA	7.6
ceN108	T-loop	11.2
ceN108	U-turn	12.2
ceN109	T-loop	10.9
ceN109	Terminator1	10.8
ceN109	T-loop	10.3
ceN109	U-turn	10.4
ceN110	CRC_binding	14.0
